super_opeid,name,czname,state,par_median,k_median,par_q1,par_top1pc,kq5_cond_parq1,ktop1pc_cond_parq1,mr_kq5_pq1,mr_ktop1_pq1,trend_parq1,trend_bottom40,count,opeid,institution_name,superopeid_name,multi,longitude,latitude,city,full_opeid,region,fips,cz,cfips,county,zip,tier,tier_name,type,iclevel,public,barrons,exp_instr_pc_2000,exp_instr_pc_2013,hbcu,flagship,ipeds_enrollment_2013,ipeds_enrollment_2000,sticker_price_2013,sticker_price_2000,grad_rate_150_p_2013,grad_rate_150_p_2002,avgfacsal_2013,avgfacsal_2001,sat_avg_2013,sat_avg_2001,scorecard_netprice_2013,scorecard_rej_rate_2013,scorecard_median_earnings_2011,endowment_pc_2000,exp_instr_2012,exp_instr_2000,asian_or_pacific_share_fall_2000,black_share_fall_2000,hisp_share_fall_2000,alien_share_fall_2000,pct_arthuman_2000,pct_business_2000,pct_health_2000,pct_multidisci_2000,pct_publicsocial_2000,pct_stem_2000,pct_socialscience_2000,pct_tradepersonal_2000
2874,Niagara County Community College,Buffalo,NY,71900,30100,11.744399000000001,0.088796385,8.368618,0.0,0.98284388,0.0,2.5506537000000002,4.6313724999999994,1061.666666666667,2874,NIAGARA COUNTY COMMUNITY COLLEGE,NIAGARA COUNTY COMMUNITY COLLEGE,0,-78.87579000000001,43.147701,Sanborn,287400.0,1,36,18000,36063,Niagara,14132,9,Two-year (public and private not-for-profit),1,2,1,999,3534.0735,3625.592,0,0,6630,4641.0,4274.0,2605.0,0.2590546347452425,0.2899408284023669,6932.0,62092.024590163935,,,2359.0,,31000.0,,23001415.0,16488625.0,0.0062486534,0.05882353,0.010342599000000001,0.008618832600000001,2.9213482999999996,16.292135000000002,17.75281,32.696628999999994,10.11236,8.876404800000001,4.719101,6.6292133
1874,Luther College,Decorah,IA,101300,46300,3.0563247000000002,2.6099465,32.127140000000004,0.0,0.98190969,0.0,-1.5690438999999998,-4.4035964000000005,567.6666666666666,1874,LUTHER COLLEGE,LUTHER COLLEGE,0,-91.802809,43.312304,Decorah,187400.0,2,19,21802,19191,Winneshiek,52101,6,Selective private,2,1,0,3,7698.5806,11096.948999999999,0,0,2466,2621.0,38370.0,18080.0,0.7602427921092565,0.7902439024390245,7539.0,49686.683908045976,1096.5,,17471.0,0.27880001,42500.0,,28567851.0,18266394.0,0.010682945,0.0053414726,0.0053414726,0.053414728,23.260073000000002,15.384615,2.5641026,0.54945058,2.1978022999999998,21.428572,34.615387,0.0
3776,Everett Community College,Seattle,WA,82100,32300,7.834426400000001,0.21171157,12.518479,0.021432256,0.98075104,0.0016790944,0.052905969000000004,-0.37751478,1050.666666666667,3776,EVERETT COMMUNITY COLLEGE,EVERETT COMMUNITY COLLEGE,0,-122.20473600000001,48.006626000000004,Everett,377600.0,4,53,39400,53061,Snohomish,98201,9,Two-year (public and private not-for-profit),1,2,1,999,2444.9485,5547.1772,0,0,7154,6102.0,3778.0,,0.2614678899082569,0.2277039848197343,6386.0,43684.818181818184,,,6169.0,,35300.0,212.06784,35669025.0,16957572.0,0.04523107,0.013110455,0.030154048,0.007538511899999999,0.0,10.493047,16.30847,57.269279000000004,1.517067,6.1946902,0.75853348,7.458912799999999
3704,Bridgewater College,Harrisonburg,VA,91300,42100,5.962993599999999,1.8466376,16.413923,1.8358424,0.97876126,0.10947117,-1.953328,-5.905767,309.6666666666667,3704,BRIDGEWATER COLLEGE,BRIDGEWATER COLLEGE,0,-78.96900699999999,38.378484,Bridgewater,370400.0,3,51,17200,51165,Rockingham,22812,6,Selective private,2,1,0,4,6360.4038,5016.9805,0,0,1848,1223.0,30380.0,14970.0,0.5990990990990992,0.5457413249211357,6211.0,46131.6125,1045.0,1040.0,15471.0,0.45070001,42600.0,,8948409.0,5504149.0,0.0089942766,0.062959932,0.0098119378,0.0098119378,11.707317,23.902439,0.0,9.756097800000001,0.0,17.560976,37.073170000000005,0.0
1575,Gordon State College,Griffin,GA,74100,29000,8.774040199999998,0.3610521,11.151361999999999,0.0,0.97842503,0.0,9.405097,18.536959,839.3333333333335,1575,GORDON STATE COLLEGE,GORDON STATE COLLEGE,0,-84.15450799999999,33.04571,Barnesville,157500.0,3,13,9200,13171,Lamar,30204,7,Nonselective four-year public,1,1,1,999,1804.8782,3014.9578,0,0,4187,2890.0,3492.0,1420.0,,0.1723744292237443,5168.0,47270.91025641025,850.0,885.0,7416.0,0.54710001,29900.0,,12616979.0,5632905.0,0.013148789,0.21764706,0.015224913,0.0069204154,0.0,2.7863777,13.931889000000002,82.35294300000001,0.0,0.30959752,0.0,0.61919504
4062,Pitt Community College,Jacksonville,NC,57700,26400,20.553112,0.38769141,4.7563887000000005,0.189487,0.97758585,0.038945474,-2.2744303,2.5229399,881.6666666666665,4062,PITT COMMUNITY COLLEGE,PITT COMMUNITY COLLEGE,0,-77.40720300000001,35.550591,Winterville,406200.0,3,37,1900,37147,Pitt,28590,9,Two-year (public and private not-for-profit),1,2,1,999,2284.3955,3732.5957,0,0,8902,4973.0,1979.0,920.0,0.12714156898106402,0.1153846153846154,5948.0,39435.20689655173,,,3976.0,,26000.0,91.546951,33985874.0,13913082.0,0.0080434345,0.27609089,0.010255379,0.00020108586,1.0771993,24.775582999999997,33.572712,10.05386,5.2064629,10.771993,0.0,14.542191
3435,Lander University,Greenville,SC,83300,36100,7.721466099999999,0.80395573,12.658836,0.0,0.97744775,0.0,6.1720414,17.634317000000003,436.0,3435,LANDER UNIVERSITY,LANDER UNIVERSITY,0,-82.164736,34.199892,Greenwood,343500.0,3,45,8300,45047,Greenwood,29649,5,Selective public,1,1,1,4,3444.5986,4540.0122,0,0,2792,2935.0,10418.0,5832.0,0.5150115473441108,0.4897025171624714,5675.0,49302.62162162162,940.0,948.5,11285.0,0.57840002,33900.0,,12730240.0,10438774.0,0.0065681444999999995,0.19704433,0.0065681444999999995,0.022988506000000002,9.660574,24.804178,13.838120000000002,12.271541000000001,0.0,8.3550911,31.070496000000002,0.0
210,St Louis Community Colleges,St. Louis,MO,74500,28700,12.902353,0.6237699999999999,7.556936299999999,0.1435283,0.97502267,0.018518528,6.8053474000000005,12.884166,5242.0,2471,SAINT LOUIS COMMUNITY COLLEGE,ST LOUIS COMMUNITY COLLEGES,1,-90.437078,38.745678000000005,Bridgeton,247100.0,2,29,24701,29510,St Louis City,63102,9,Two-year (public and private not-for-profit),1,2,1,999,,3084.3333,0,0,24005,6749.0,4410.0,1590.0,0.0959770114942529,,6641.0,,,,6821.0,,,,87094068.0,,0.044006519,0.42302564,0.020002963000000002,0.0041487627,2.1072797999999997,21.839081,22.796934,28.352489000000002,9.9616852,3.065134,1.3409961000000001,10.536399000000001
1918,Friends University,Wichita,KS,82200,35000,6.5962033,0.95346606,14.770442000000001,0.027016832999999997,0.9742884,0.0017820852,0.41262978,-2.3804805,197.33333333333331,1918,FRIENDS UNIVERSITY,FRIENDS UNIVERSITY,0,-97.367048,37.678459000000004,Wichita,191800.0,2,20,29301,20173,Sedgwick,67213,6,Selective private,2,1,0,5,2652.9949,3792.5044,0,0,1609,3247.0,24630.0,11580.0,0.3603603603603603,0.4285714285714286,6443.0,45429.14084507043,1025.0,,16670.0,0.4138,41800.0,,10048569.0,7911922.0,0.01874063,0.097076461,0.036731634,0.011994003,3.2786883999999996,45.35519,0.0,9.836065300000001,2.5956285,31.420765000000003,7.5136609,0.0
1924,Independence Community College,Bartlesville,KS,48600,26700,20.309565,0.46270102,4.7942204,0.050884105,0.97368526,0.01033434,-12.888996,-16.64987,170.0,1924,INDEPENDENCE COMMUNITY COLLEGE,INDEPENDENCE COMMUNITY COLLEGE,0,-95.720518,37.195614,Independence,192400.0,2,20,29403,20125,Montgomery,67301,9,Two-year (public and private not-for-profit),1,2,1,999,808.41968,2586.4932,0,0,1031,1144.0,2960.0,1458.0,0.2163265306122449,0.3348017621145374,4872.0,37016.93548387097,,,3107.0,,24500.0,,2804408.0,947950.0,0.011363637,0.09965035300000001,0.020979021,0.027097901,4.5112782,25.563910999999997,3.0075187999999997,33.834587,1.5037593999999999,15.789473999999998,15.789473999999998,0.0
2086,Mount Saint Mary's University,Washington DC,MD,111700,52500,3.1252668,1.9158199,31.147054999999998,0.0,0.97342849,0.0,-1.4473252,-2.7147062,301.5,2086,MOUNT SAINT MARY'S UNIVERSITY,MOUNT SAINT MARY'S UNIVERSITY,0,-118.482879,34.085315,Los Angeles,124300.0,3,24,11304,24021,Frederick,21727,6,Selective private,2,1,0,4,5424.2905,7706.0737,0,0,1741,1859.0,36021.0,17400.0,0.65625,0.6076294277929155,7121.0,45623.10476190477,1050.0,1075.0,18556.0,0.32589999,50300.0,,16735367.0,9247503.0,0.02,0.050000000999999995,0.027333334,0.0066666668,14.130435,31.15942,0.0,1.4492753999999999,1.4492753999999999,12.68116,39.130432,0.0
6867,Columbus State Community College,Columbus,OH,72400,30500,9.8598471,0.6308322,9.8663645,0.17725663,0.97280842,0.017477233000000002,8.4100361,10.203180999999999,3626.333333333334,6867,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE,0,-82.98765999999999,39.96887,Columbus,686700.0,2,39,15900,39049,Franklin,43215,9,Two-year (public and private not-for-profit),1,2,1,999,1996.4757,3241.0383,0,0,25249,18094.0,3808.0,2281.0,0.0776255707762557,0.0913705583756345,6092.0,58979.65948275862,,,4551.0,,31300.0,,93311645.0,38815008.0,0.030341549,0.17315131,0.016027413,0.024704322,0.0,18.538462,23.23077,22.615385,8.3846149,22.923077,3.1538463,1.1538461000000002
3050,John Carroll University,Cleveland,OH,101500,54500,3.4117754000000002,4.6191492,28.479259000000003,1.3687593,0.9716484000000001,0.046698995,2.6403747,2.7519476000000003,761.3333333333335,3050,JOHN CARROLL UNIVERSITY,JOHN CARROLL UNIVERSITY,0,-81.531338,41.491321,University Heights,305000.0,2,39,15200,39035,Cuyahoga,44118,6,Selective private,2,1,0,4,5496.0703,8068.1802,0,0,3040,4384.0,35800.0,16384.0,0.7527777777777778,0.7483870967741936,8098.0,57169.06837606838,1100.0,1140.0,14645.0,0.1666,51000.0,,27727698.0,21415874.0,0.028652482000000003,0.045957446,0.022411347999999998,0.0005673759200000001,13.229018,29.871977,0.0,0.42674252,0.0,12.091039,44.381221999999994,0.0
1864,Iowa Lakes Community College,Fairmont,IA,55200,31200,11.723371,0.08842326,8.2807264,0.49427524,0.97078031,0.057945721,-0.19180413,-6.8097091,540.3333333333334,1864,IOWA LAKES COMMUNITY COLLEGE,IOWA LAKES COMMUNITY COLLEGE,0,-94.835661,43.401376,Estherville,186400.0,2,19,27302,19063,Emmet,51334,9,Two-year (public and private not-for-profit),1,2,1,999,4035.9585,4594.7002,0,0,2574,2743.0,5516.0,2416.0,0.402464065708419,0.4962264150943396,5241.0,36486.66216216216,,,8196.0,,29700.0,641.6358,11934263.0,11967790.0,0.005103901,0.0047393367,0.009114109,0.0010936931,1.1204482,16.246498000000003,22.829132,28.291317,4.6218490999999995,8.8235292,0.56022412,17.507004000000002
2587,Saint Anselm College,Manchester,NH,109700,59000,2.3297701,2.7960491000000003,41.605751,0.34523925,0.96931827,0.0080432808,-0.24964951,-3.7962151,459.0,2587,SAINT ANSELM COLLEGE,SAINT ANSELM COLLEGE,0,-71.503622,42.986889,Manchester,258700.0,1,33,20600,33011,Hillsborough,3102,6,Selective private,2,1,0,4,6424.9282,9984.373,0,0,1923,1985.0,36336.0,18950.0,0.7447183098591549,0.7595628415300546,8086.0,51669.19166666667,,1105.0,22533.0,0.26350001,55300.0,,18476124.0,11157486.0,0.010579345,0.0035264483000000003,0.0085642319,0.0050377832,10.389610000000001,19.913420000000002,9.9567099,3.4632034,13.852814000000002,12.337662,30.086578000000003,0.0
1804,University Of Indianapolis,Indianapolis,IN,86100,40600,5.3601928,0.82277769,18.083643,1.2740865,0.96931809,0.06829349700000001,2.1300576,0.29084109999999996,498.66666666666674,1804,UNIVERSITY OF INDIANAPOLIS,UNIVERSITY OF INDIANAPOLIS,0,-86.133969,39.709571000000004,Indianapolis,180400.0,2,18,14200,18097,Marion,46227,6,Selective private,2,1,0,4,4964.5317,6708.186,0,0,4162,3599.0,25414.0,14680.0,0.5710306406685237,0.5106382978723404,6903.0,48369.8125,1010.0,1020.0,15980.0,0.1557,41600.0,,35614044.0,16979180.0,0.0066526611,0.075630255,0.014355742,0.05672268900000001,7.083333500000001,23.541666,21.25,6.6666669999999995,4.1666665,10.208333,27.083332000000002,0.0
3726,American National University,Roanoke,VA,38300,17800,29.305914,0.06759502,3.3071224999999997,0.0,0.96918243,0.0,5.3261962,7.721460799999999,377.66666666666674,3726,AMERICAN NATIONAL UNIVERSITY,AMERICAN NATIONAL UNIVERSITY,0,-80.023602,37.299743,Salem,372600.0,3,51,16600,51775,Salem City,24153,10,Four-year for-profit,3,1,0,999,1708.1804,5557.2642,0,0,2443,2455.0,11550.0,5013.0,0.3915130568356375,1.0,4533.2588,20299.85714285714,,,19723.502,,22400.0,,8648351.83984707,2739492.0,0.012219958999999999,0.23625255,0.0057026478,0.0089613032,0.0,48.913044,35.434784,0.0,0.0,15.652173999999999,0.0,0.0
3732,Radford University,Roanoke,VA,101700,43500,4.4043922,1.0909333,21.964861,0.93523246,0.96741867,0.04119131,-1.135335,-5.000841599999999,1582.666666666667,3732,RADFORD UNIVERSITY,RADFORD UNIVERSITY,0,-80.549728,37.136907,Radford,373200.0,3,51,16600,51750,Radford City,24141,5,Selective public,1,1,1,4,3951.6531,6819.9648,0,0,8913,8837.0,9360.0,2950.0,0.5853260869565218,0.529245947850599,7705.0,52946.888268156414,975.0,985.0,9789.0,0.21690001,42100.0,2913.0371,62092869.0,35573944.0,0.017974285,0.066780373,0.013251116,0.011807924,10.622950999999999,21.639343,5.836065799999999,18.950819,12.327869,5.967213200000001,24.655737,0.0
3678,Southern Utah University,St. George,UT,81700,28700,6.963317900000001,0.66482693,13.872508999999999,0.43370417,0.96598685,0.0302002,-1.8980023000000001,-5.5681581,1013.0,3678,SOUTHERN UTAH UNIVERSITY,SOUTHERN UTAH UNIVERSITY,0,-113.070146,37.674617,Cedar City,367800.0,4,49,35901,49021,Iron,84720,5,Selective public,1,1,1,4,3043.8303,3736.7317,0,0,7017,5963.0,6138.0,2066.0,0.5266903914590747,0.3089005235602094,6526.0,45784.863849765265,1025.0,985.0,12314.0,0.42910001,37200.0,1505.9289999999999,29327488.0,18585568.0,0.011520335,0.0054110666,0.016582301,0.022167917000000002,5.1975055,23.908524,0.0,0.7276507,4.0540538,15.280664000000002,48.232849,2.5987527000000004
1674,Eastern Illinois University,Charleston,IL,100100,44800,3.7304858999999997,0.51020777,25.889879,0.0,0.96581829,0.0,2.0540257,3.6094015,1667.0,1674,EASTERN ILLINOIS UNIVERSITY,EASTERN ILLINOIS UNIVERSITY,0,-88.175658,39.479843,Charleston,167400.0,2,17,23301,17029,Coles,61920,5,Selective public,1,1,1,4,4484.0449,11036.368999999999,0,0,8347,10637.0,10959.0,4092.0,0.603290676416819,0.6640243902439025,7773.0,52477.44752475248,,,13281.0,0.3809,41200.0,2038.0194,104129437.0,54983356.0,0.008559811899999999,0.06344960599999999,0.020222556000000003,0.0093087954,15.061295999999999,23.686514000000003,1.4010508,10.683012,0.0,8.6690016,40.499126000000004,0.0
3385,Ursinus College,Philadelphia,PA,103200,58500,3.4799809,3.506465,27.74192,0.35739875,0.96541363,0.012437408999999998,0.088067017,-4.4268956,310.0,3385,URSINUS COLLEGE,URSINUS COLLEGE,0,-75.456505,40.193023,Collegeville,338500.0,1,42,19700,42091,Montgomery,19426,6,Selective private,2,1,0,3,8260.1953,11305.761999999999,0,0,1596,1271.0,46080.0,21360.0,0.7905982905982906,0.7767584097859327,8769.0,58871.0625,,1205.0,17751.0,0.33669999,51500.0,,20058517.0,9413613.0,0.035405193,0.076317862,0.019669551,0.034618411,8.4548101,16.034985,0.0,7.8717203,0.0,27.696793,39.941691999999996,0.0
3679,Snow College,Price,UT,76900,24300,6.872677799999999,0.74638397,13.990105999999999,0.6711008,0.96149492,0.046122595999999995,-0.55231893,-1.5194889999999999,910.0,3679,SNOW COLLEGE,SNOW COLLEGE,0,-111.58296000000001,39.360177,Ephraim,367900.0,4,49,35902,49039,Sanpete,84627,7,Nonselective four-year public,1,1,1,999,2260.7622,3407.0864,0,0,4605,2999.0,3388.0,1354.0,,0.3682403433476395,5036.0,45741.46846846847,,,8896.0,,28600.0,1260.5552,14392800.0,11143515.0,0.011670557,0.0060020005,0.011670557,0.020673558,6.5190649,16.482164,12.054121,24.108242,4.1820416,10.332104,20.787209,5.5350552
1989,University Of Kentucky,Lexington-Fayette,KY,98800,40100,5.5919042,2.1570807,17.160032,0.80692303,0.95957255,0.045122359,-1.7585621999999999,-5.1772637,4394.333333333333,1989,UNIVERSITY OF KENTUCKY,UNIVERSITY OF KENTUCKY,0,-84.504747,38.038911,Lexington,198900.0,3,21,12901,21067,Fayette,40506,5,Selective public,1,1,1,4,9200.2725,9630.0342,0,1,21441,23114.0,10616.0,3446.0,0.6143687268885367,0.5772727272727273,9614.0,66713.45321888413,1130.0,,9743.0,0.31389999,41500.0,18998.465,282210009.0,221098992.0,0.018228088,0.059418831,0.0078120376,0.021423921000000002,8.2836523,25.447129999999998,8.0953875,1.066834,2.9494822,27.674931,26.482585999999998,0.0
3511,Milligan College,Johnson City,TN,85900,36700,5.385191900000001,1.036098,17.814857,0.0,0.95936424,0.0,0.3095651,-0.59713787,164.66666666666669,3511,MILLIGAN COLLEGE,MILLIGAN COLLEGE,0,-82.29406999999999,36.300146999999996,Milligan,351100.0,3,47,100,47019,Carter,37682,6,Selective private,2,1,0,4,4640.8447,5798.5166,0,0,973,906.0,28730.0,12300.0,0.5206185567010311,0.5675675675675674,5717.0,40365.328125,1070.0,1060.0,9776.0,0.317,36400.0,,6420753.0,4534372.0,0.006329114100000001,0.012658228,0.010126582,0.016455697,7.975460099999999,27.607363,4.907975700000001,5.5214725,9.8159513,9.8159504,34.355827000000005,0.0
2463,Evangel University,Springfield,MO,73800,33200,6.7093925,1.2029014999999998,14.262077,0.069998883,0.95689875,0.0046965,-0.93048698,-3.6436867999999993,349.0,2463,EVANGEL UNIVERSITY,EVANGEL UNIVERSITY,0,-93.262614,37.220956,Springfield,246300.0,2,29,29700,29077,Greene,65802,6,Selective private,2,1,0,4,3872.7493,5565.6978,0,0,2077,1538.0,20796.0,9810.0,0.5290697674418605,0.9539295392953928,6433.0,12719.94,1005.0,,17851.0,0.35749999,34000.0,,12612827.0,2570907.0,0.014112903000000001,0.034946237000000005,0.03763441,0.010080645,16.193182,12.215909,0.0,0.0,8.522727,9.375,53.693180000000005,0.0
2234,Adrian College,Jackson,MI,88500,40300,6.0760288000000005,1.1504383,15.741579000000002,0.069630548,0.95646286,0.0042307721,0.75230724,-1.2245363999999999,240.33333333333331,2234,ADRIAN COLLEGE,ADRIAN COLLEGE,0,-84.061481,41.898590999999996,Adrian,223400.0,2,26,11500,26091,Lenawee,49221,6,Selective private,2,1,0,4,5017.7095,6377.8945,0,0,1646,1081.0,32660.0,14250.0,0.5445134575569358,0.4563758389261745,7453.0,40353.36363636364,990.0,,15774.0,0.43720001,36500.0,,10441712.0,4995231.0,0.0037002775,0.067530066,0.017576318,0.019426458,19.631903,28.834356,0.61349696,12.269938,5.5214725,16.564417000000002,16.564417000000002,0.0
12500,Ranken Technical College,St. Louis,MO,81900,45600,6.9530239,0.55815846,13.752185999999998,0.13088141,0.95619279,0.0091002164,9.5091028,15.030098,380.0,12500,RANKEN TECHNICAL COLLEGE,RANKEN TECHNICAL COLLEGE,0,-90.248465,38.653303,Saint Louis,1250000.0,2,29,24701,29510,St Louis City,63113,8,Nonselective four-year private not-for-profit,2,1,0,999,2577.9868,2692.3611,0,0,2097,1329.0,14457.0,7720.0,0.4375,,4900.0,38493.818181818184,,,17035.0,,46500.0,,5164112.0,3237432.0,0.0082769003,0.16403311,0.0015048909,0.0,0.0,0.0,0.0,0.0,0.0,33.445377,0.0,66.55461899999999
2501,Southeast Missouri State University,Cape Girardeau,MO,85200,38500,7.0961246,0.3447324,13.465817999999999,0.30976170000000003,0.95555121,0.021981077,1.8009967,2.6158214,1429.0,2501,SOUTHEAST MISSOURI STATE UNIVERSITY,SOUTHEAST MISSOURI STATE UNIVERSITY,0,-89.531187,37.311107,Cape Girardeau,250100.0,2,29,25701,29031,Cape Girardeau,63701,5,Selective public,1,1,1,4,4130.248,4569.4351,0,0,10605,8948.0,7058.0,3390.0,0.4890909090909091,0.4991749174917492,6747.0,50923.374371859296,1052.0,,9220.0,0.1454,36000.0,2917.4189,49472909.0,38001856.0,0.008249549200000001,0.053622067,0.0068316576,0.028486723,4.3343654,17.414862,5.9597526,14.164087,9.7523222,15.402476,32.894737,0.077399381
1948,University Of Kansas,Topeka,KS,116600,47300,3.2509305,3.8964372000000003,29.378491999999998,2.9804373,0.95507437,0.09689194,-0.22051555,-1.7426323000000001,3820.0,1948,UNIVERSITY OF KANSAS,UNIVERSITY OF KANSAS,0,-95.247567,38.958549,Lawrence,194800.0,2,20,29204,20045,Douglas,66045,5,Selective public,1,1,1,3,5615.0566,14283.327,0,1,19217,25920.0,9707.0,2725.0,0.6161866931479643,0.5668358714043993,9694.0,66898.5878243513,,,13943.0,0.077200003,44600.0,3663.0376,346841666.0,140813136.0,0.033505939,0.026297087,0.023758757999999998,0.03604427,21.483772000000002,11.962906,1.1437403,10.139104,1.8856259999999998,19.721794,33.663063,0.0
4740,Mercer County Community College,Newark,NJ,80400,32700,8.8206806,0.95138633,10.82137,0.63507205,0.95451844,0.056017678,4.731471099999999,3.5621376000000002,1087.5,4740,MERCER COUNTY COMMUNITY COLLEGE,MERCER COUNTY COMMUNITY COLLEGE,0,-74.650719,40.254397999999995,West Windsor,474000.0,1,34,19600,34021,Mercer,8550,9,Two-year (public and private not-for-profit),1,2,1,999,2184.7798,2981.1445,0,0,8501,7751.0,4644.0,2562.0,0.1250878425860857,0.14651639344262302,7674.0,60325.66666666666,,,2040.0,,33700.0,137.59399,28691368.0,18062820.0,0.047606759000000005,0.18810476,0.063604698,0.045026448,5.5137844000000005,37.218044,11.904762,22.305765,6.1403508,7.5187969,0.0,9.3984966
3428,College Of Charleston,Charleston,SC,119500,39900,4.2147182999999995,5.266655,22.615728,0.89620537,0.95318925,0.037772536,-0.98726571,-2.8615472,1878.666666666667,3428,COLLEGE OF CHARLESTON,COLLEGE OF CHARLESTON,0,-79.93979399999999,32.784225,Charleston,342800.0,3,45,8202,45019,Charleston,29424,5,Selective public,1,1,1,3,3365.7158,6164.5435,0,0,10488,11129.0,10981.0,3630.0,0.6448326055312955,0.5388323513658275,7747.0,50534.87643020595,1130.0,1155.0,11439.0,0.2969,39700.0,2614.3594,69969427.0,42412968.0,0.01374359,0.078461535,0.012923077,0.028205128,16.065575,16.557377,0.054644807999999996,1.2021858,0.0,17.15847,48.961746000000005,0.0
10176,Westmoreland County Community College,Pittsburgh,PA,64400,27600,13.406292,0.25279182,7.1096339,0.0,0.95313823,0.0,1.683026,2.9395931,1014.333333333333,10176,WESTMORELAND COUNTY COMMUNITY COLLEGE,WESTMORELAND COUNTY COMMUNITY COLLEGE,0,-79.564897,40.234321,Youngwood,1017600.0,1,42,16300,42129,Westmoreland,15697,9,Two-year (public and private not-for-profit),1,2,1,999,1512.9843,2753.4861,0,0,6104,5272.0,6990.0,3168.0,0.1239376770538243,0.2124600638977636,6460.0,47701.15584415585,,,3400.0,,29300.0,,18418664.0,8139707.0,0.0039833081,0.010811836000000002,0.0020864945999999997,0.0,2.8125,31.09375,22.65625,12.5,7.8125,15.625,0.0,7.5
1873,Loras College,Dubuque,IA,94100,46300,2.945358,1.8550053,32.343269,3.3852317000000003,0.95262498,0.099707186,-1.3709084999999999,-6.411968700000001,344.66666666666674,1873,LORAS COLLEGE,LORAS COLLEGE,0,-90.679023,42.503908,Dubuque,187300.0,2,19,23200,19061,Dubuque,52004,6,Selective private,2,1,0,4,5509.8711,6462.8276,0,0,1554,1725.0,29700.0,15329.0,0.6090425531914894,0.6450704225352113,6173.0,44562.95652173913,998.0,,14302.0,0.30970001,41200.0,,9520706.0,9015905.0,0.0018450185,0.015375153999999999,0.020295203,0.022140222,13.043478,25.797102,0.0,1.4492753,8.115942,8.695652,42.898552,0.0
4844,Wake Technical Community College,Raleigh,NC,78900,28600,10.36098,0.29835057,9.182978599999998,0.43962902,0.95144659,0.045549873,2.5082057,3.5801411,1477.333333333333,4844,WAKE TECHNICAL COMMUNITY COLLEGE,WAKE TECHNICAL COMMUNITY COLLEGE,0,-78.706126,35.650151,Raleigh,484400.0,3,37,1701,37183,Wake,27603,9,Two-year (public and private not-for-profit),1,2,1,999,2322.6211,3155.3879,0,0,19160,9654.0,2640.0,888.0,0.1636828644501279,0.0688487584650113,5094.0,34760.977186311786,,,7802.0,,31300.0,,58845436.0,22733012.0,0.029625027,0.21462606,0.019370209,0.07168013599999999,0.0,39.165009000000005,13.817098000000001,10.039762,8.548708,18.190855,0.0,10.238569
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541000000003,9.2331715,0.040939603,0.95007485,0.004212603,-2.8391583,-5.553122,1584.333333333333,1665,COLUMBIA COLLEGE,"COLUMBIA COLLEGE OF CHICAGO, IL",0,-92.32635400000001,38.957388,Columbia,245600.0,2,17,24300,17031,Cook,60605,6,Selective private,2,1,0,5,5735.5513,10436.453000000001,0,0,9671,9056.0,23544.0,11740.0,0.4058171745152355,0.2707373271889401,7978.0,53246.992882562285,,,26593.0,0.09470000099999999,32700.0,,108903334.0,51856116.0,0.040690217,0.18281451,0.10772998,0.033111811,40.5522,8.0241585,0.94909406,28.386540999999998,0.0,5.7808456,16.307160999999997,0.0
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541000000003,9.2331715,0.040939603,0.95007485,0.004212603,-2.8391583,-5.553122,1584.333333333333,1665,COLUMBIA COLLEGE,"COLUMBIA COLLEGE OF CHICAGO, IL",0,-120.38838500000001,38.030367,Sonora,770700.0,2,17,24300,17031,Cook,60605,6,Selective private,2,1,0,5,5735.5513,10436.453000000001,0,0,9671,9056.0,23544.0,11740.0,0.4058171745152355,0.2707373271889401,7978.0,53246.992882562285,,,26593.0,0.09470000099999999,32700.0,,108903334.0,51856116.0,0.040690217,0.18281451,0.10772998,0.033111811,40.5522,8.0241585,0.94909406,28.386540999999998,0.0,5.7808456,16.307160999999997,0.0
1665,"Columbia College of Chicago, IL",Chicago,IL,85100,28500,10.2898,2.2456541000000003,9.2331715,0.040939603,0.95007485,0.004212603,-2.8391583,-5.553122,1584.333333333333,1665,COLUMBIA COLLEGE,"COLUMBIA COLLEGE OF CHICAGO, IL",0,-77.249152,38.928425,Vienna,4127300.0,2,17,24300,17031,Cook,60605,6,Selective private,2,1,0,5,5735.5513,10436.453000000001,0,0,9671,9056.0,23544.0,11740.0,0.4058171745152355,0.2707373271889401,7978.0,53246.992882562285,,,26593.0,0.09470000099999999,32700.0,,108903334.0,51856116.0,0.040690217,0.18281451,0.10772998,0.033111811,40.5522,8.0241585,0.94909406,28.386540999999998,0.0,5.7808456,16.307160999999997,0.0
